"1249","23336","2","4","1","5","5","4","3.45"
"1250","25293","4","5","4","4","5","1","3.9"
"1251","26858","5","5","5","2","4","4","4.25"
"1252","30423","4","1","4","5","5","4","3.7"
"1253","33072","4","5","4","4","1","5","3.9"
"1254","33854","3","4","5","5","3","2","3.65"
"1255","34873","4","4","1","5","4","4","3.7"
"1256","38559","1","4","1","4","3","5","2.95"
"1257","38738","4","5","3","4","5","4","4.2"
"1258","1701","5","4","4","5","5","4","4.5"
"1259","2722","4","4","3","5","3","3","3.7"
"1260","3696","1","5","3","2","5","5","3.45"
"1261","4500","1","4","5","4","5","3","3.55"
"1262","4672","3","5","5","4","1","4","3.7"
"1263","9391","4","1","4","1","4","4","2.95"
"1264","11975","1","5","5","2","2","4","3.15"
"1265","13967","1","5","5","5","4","1","3.45"
"1266","13994","4","4","4","4","5","3","4"
"1267","16962","4","5","4","1","3","4","3.6"
"1268","18010","5","4","1","4","4","1","3.3"
"1269","19262","5","4","4","5","4","4","4.35"
"1270","19619","4","4","4","5","4","1","3.7"
"1271","20354","4","5","4","1","5","4","3.9"
"1272","20395","3","4","5","4","4","3","3.8"
"1273","29519","3","4","5","5","5","3","4.1"
"1274","31049","3","5","5","4","5","3","4.15"
"1275","34981","4","5","5","5","5","4","4.65"
"1276","37617","5","3","5","5","4","3","4.15"
"1277","38783","4","5","4","5","4","4","4.35"
"1278","3992","2","4","5","4","1","5","3.45"
"1279","5053","4","4","4","4","3","4","3.85"
"1280","7032","1","3","5","5","5","3","3.5"
"1281","9068","4","4","5","5","1","1","3.4"
"1282","10474","5","3","4","5","4","5","4.3"
"1283","14137","5","4","4","5","2","5","4.2"
"1284","14799","4","5","2","1","3","4","3.3"
"1285","17396","5","5","4","4","5","4","4.55"
"1286","24946","5","1","4","4","1","5","3.3"
"1287","26555","4","4","5","5","2","5","4.15"
"1288","26576","5","4","4","4","5","5","4.5"
"1289","28209","5","5","4","4","4","5","4.55"
"1290","28302","4","1","4","4","4","5","3.55"
"1291","28487","2","3","4","3","4","4","3.25"
"1292","29523","4","3","4","5","5","4","4.1"
"1293","34330","5","2","5","5","5","5","4.4"
"1294","2734","4","5","5","3","4","4","4.2"
"1295","5815","5","5","4","5","4","5","4.7"
"1296","6251","5","4","1","4","5","1","3.45"
"1297","13665","5","5","4","5","5","3","4.55"
"1298","14741","4","5","4","5","5","5","4.65"
"1299","17062","4","1","5","5","4","5","3.85"
"1300","17167","5","3","5","4","2","4","3.85"
"1301","17497","4","5","5","3","4","1","3.75"
"1302","19492","5","3","4","5","5","4","4.3"
"1303","19568","4","5","1","5","4","1","3.45"
"1304","22060","4","5","4","5","1","5","4.05"
"1305","22975","5","5","5","5","4","4","4.7"
"1306","24750","4","4","4","5","4","4","4.15"
"1307","25610","4","5","5","5","4","5","4.65"
"1308","26672","4","5","4","4","1","5","3.9"
"1309","26939","5","5","4","4","4","1","3.95"
"1310","27235","3","4","1","5","4","2","3.2"
"1311","30844","5","4","4","5","1","5","4.05"
"1312","31190","5","4","3","4","4","4","4.05"
"1313","32283","5","4","1","4","4","5","3.9"
"1314","32954","5","5","5","5","5","5","5"
"1315","33236","5","5","4","4","1","4","3.95"
"1316","33326","4","1","4","4","4","5","3.55"
"1317","35000","4","5","4","4","5","5","4.5"
"1318","36962","4","5","4","5","5","2","4.2"
"1319","37253","4","5","5","1","4","4","3.9"
"1320","1077","4","4","5","2","5","1","3.55"
"1321","6146","1","1","5","4","4","5","3.1"
"1322","6978","4","4","3","4","4","4","3.85"
"1323","9056","5","4","5","5","4","4","4.5"
"1324","10585","4","4","5","5","5","4","4.45"
"1325","13969","1","3","3","4","4","1","2.6"
"1326","14411","5","4","4","1","5","4","3.9"
"1327","19432","5","4","4","5","4","5","4.5"
"1328","19801","1","2","4","5","3","4","3"
"1329","21268","4","4","2","2","2","4","3.1"
"1330","29704","4","5","4","4","5","4","4.35"
"1331","32280","1","4","4","5","4","4","3.55"
"1332","34564","5","4","4","5","1","4","3.9"
"1333","36411","4","4","4","5","4","5","4.3"
"1334","37092","5","4","4","5","2","1","3.6"
"1335","39682","5","5","3","4","5","3","4.25"
"1336","3654","3","4","4","4","4","1","3.35"
"1337","5291","1","4","5","5","4","3","3.55"
"1338","5343","1","4","5","4","4","4","3.55"
"1339","6552","4","4","5","4","3","3","3.85"
"1340","7627","5","5","5","1","5","1","3.8"
"1341","11896","4","5","4","1","5","5","4.05"
"1342","14928","4","5","4","1","4","1","3.3"
"1343","16782","4","5","3","5","5","4","4.35"
"1344","18168","5","5","1","5","5","5","4.4"
"1345","19509","5","4","4","3","4","5","4.2"
"1346","19806","4","4","3","2","5","2","3.4"
"1347","20210","5","3","5","4","4","4","4.15"
"1348","22814","4","5","3","5","5","4","4.35"
"1349","22872","4","5","4","4","4","4","4.2"
"1350","24344","4","4","4","5","5","5","4.45"
"1351","29626","4","1","5","4","3","1","2.95"
"1352","30912","3","1","4","4","5","5","3.5"
"1353","33612","4","1","4","4","4","4","3.4"
"1354","36408","5","5","2","5","5","5","4.55"
"1355","38752","4","4","5","5","4","4","4.3"
"1356","1037","4","1","5","4","1","4","3.1"
"1357","3095","4","5","4","2","4","5","4.05"
"1358","3802","5","5","4","5","5","4","4.7"
"1359","4449","4","4","5","4","5","4","4.3"
"1360","4600","5","4","4","5","4","5","4.5"
"1361","5282","4","3","5","2","1","5","3.35"
"1362","7435","5","5","5","4","2","5","4.4"
"1363","10563","4","1","5","4","1","4","3.1"
"1364","12343","5","4","5","4","4","3","4.2"
"1365","12975","5","4","5","5","5","3","4.5"
"1366","18632","1","4","4","4","5","1","3.1"
"1367","18917","1","4","4","3","5","2","3.1"
"1368","20051","4","5","5","3","4","5","4.35"
"1369","23852","5","1","5","5","4","1","3.45"
"1370","23988","3","4","5","5","5","4","4.25"
"1371","26130","4","4","1","2","1","4","2.8"
"1372","29508","5","1","5","3","4","4","3.6"
"1373","30508","5","4","5","4","5","4","4.5"
"1374","31273","3","4","1","5","2","4","3.2"
"1375","31768","5","5","5","2","5","5","4.55"
"1376","35129","5","3","5","4","4","3","4"
"1377","35400","5","2","3","5","4","4","3.8"
"1378","36557","5","4","4","3","5","4","4.2"
"1379","37880","3","5","5","5","4","5","4.45"
"1380","38037","1","4","4","3","4","5","3.4"
"1381","1601","4","5","3","4","1","4","3.6"
"1382","1839","4","4","3","5","4","2","3.7"
"1383","2610","4","4","3","4","1","5","3.55"
"1384","3693","5","5","5","5","4","4","4.7"
"1385","4264","4","4","1","5","5","4","3.85"
"1386","4781","1","1","4","4","5","4","2.95"
"1387","6029","3","4","5","5","4","4","4.1"
"1388","6681","3","5","4","5","5","5","4.45"
"1389","8094","1","4","5","1","4","4","3.1"
"1390","9002","5","2","5","4","4","4","3.95"
"1391","11580","4","5","4","5","4","5","4.5"
"1392","12152","5","5","5","1","5","5","4.4"
"1393","15703","4","5","5","1","4","4","3.9"
"1394","18400","5","4","4","1","4","4","3.75"
"1395","21760","5","4","4","4","4","4","4.2"
"1396","29341","5","4","5","5","5","5","4.8"
"1397","30708","1","5","4","4","5","5","3.9"
"1398","30941","4","4","5","4","3","4","4"
"1399","39512","2","5","4","5","5","5","4.25"
"1400","2532","4","4","2","4","4","5","3.85"
"1401","6081","4","4","5","4","5","1","3.85"
"1402","7867","4","1","5","1","1","4","2.65"
"1403","9657","4","2","5","1","5","1","3"
"1404","10915","1","1","5","5","5","4","3.25"
"1405","11632","4","4","4","3","5","4","4"
"1406","15195","4","5","4","1","5","5","4.05"
"1407","19291","4","5","5","4","5","1","4.05"
"1408","23514","4","1","5","1","1","4","2.65"
"1409","24452","4","5","5","4","3","5","4.35"
"1410","24461","1","3","1","1","5","2","2.15"
"1411","24849","4","4","4","5","4","3","4"
"1412","28461","1","4","4","4","2","5","3.25"
"1413","33533","4","4","4","4","4","1","3.55"
"1414","35229","4","1","4","5","4","3","3.4"
"1415","35942","1","4","4","5","5","5","3.85"
"1416","38670","4","2","1","3","5","5","3.3"
"1417","2704","4","3","4","5","4","5","4.1"
"1418","3530","4","5","3","4","5","4","4.2"
"1419","5445","4","4","5","5","4","4","4.3"
"1420","8012","1","5","4","5","4","4","3.75"
"1421","10148","4","4","2","4","5","5","4"
"1422","13392","4","1","5","1","4","4","3.1"
"1423","14915","4","4","4","5","5","5","4.45"
"1424","15358","4","1","1","2","1","4","2.2"
"1425","15875","4","5","5","4","5","5","4.65"
"1426","16491","3","5","3","4","3","5","3.85"
"1427","16680","4","2","5","4","1","4","3.3"
"1428","17861","4","4","5","5","5","5","4.6"
"1429","20791","4","5","1","4","1","2","3"
"1430","22475","5","4","4","4","1","1","3.3"
"1431","23839","4","4","4","5","5","4","4.3"
"1432","24760","1","4","5","1","2","5","2.95"
"1433","30108","5","5","4","5","4","5","4.7"
"1434","32696","5","5","4","4","5","4","4.55"
"1435","34466","5","5","5","4","4","5","4.7"
"1436","34475","4","1","5","4","5","4","3.7"
"1437","35386","1","4","4","4","5","5","3.7"
"1438","35923","4","4","2","5","1","5","3.55"
"1439","36917","5","4","2","5","5","4","4.2"
"1440","38136","1","4","1","5","5","4","3.25"
"1441","298","5","4","2","1","4","4","3.45"
"1442","1099","4","4","1","4","2","2","2.95"
"1443","1233","4","5","5","4","3","5","4.35"
"1444","5015","1","4","4","4","5","1","3.1"
"1445","5485","1","2","2","5","1","5","2.55"
"1446","5758","4","3","4","2","4","1","3.05"
"1447","9316","5","5","4","4","4","4","4.4"
"1448","10561","5","1","4","5","3","4","3.6"
"1449","11353","5","2","4","4","5","4","3.95"
"1450","11733","5","5","5","1","4","1","3.65"
"1451","12151","5","4","5","4","4","5","4.5"
"1452","12559","2","4","5","5","4","4","3.9"
"1453","14322","4","5","1","2","4","4","3.45"
"1454","14566","1","4","4","4","5","1","3.1"
"1455","14734","5","5","4","5","4","4","4.55"
"1456","15079","5","4","4","5","5","5","4.65"
"1457","16158","4","4","4","4","4","5","4.15"
"1458","18346","1","4","4","2","5","5","3.4"
"1459","18396","1","4","5","4","4","3","3.4"
"1460","18414","5","5","5","4","4","4","4.55"
"1461","20495","4","4","5","4","4","4","4.15"
"1462","20545","4","5","5","4","2","5","4.2"
"1463","21680","5","4","1","3","5","5","3.9"
"1464","23786","4","4","3","4","2","4","3.55"
"1465","24511","5","4","1","4","5","4","3.9"
"1466","28466","4","5","4","5","4","5","4.5"
"1467","38057","5","4","1","5","5","2","3.75"
"1468","38976","5","5","4","4","4","5","4.55"
"1469","39330","4","4","5","5","5","4","4.45"
"1470","6889","1","4","2","4","4","5","3.25"
"1471","7767","4","4","4","5","1","4","3.7"
"1472","11759","5","5","1","3","1","5","3.5"
"1473","13527","4","4","3","4","4","4","3.85"
"1474","15724","4","5","4","5","4","5","4.5"
"1475","20139","4","1","4","5","1","4","3.1"
"1476","23638","3","5","5","4","4","4","4.15"
"1477","25259","4","4","2","4","4","4","3.7"
"1478","26742","3","4","1","4","5","5","3.65"
"1479","27679","5","4","4","2","5","5","4.2"
"1480","29903","5","4","4","1","4","4","3.75"
"1481","30480","4","4","5","4","5","4","4.3"
"1482","31947","4","4","1","5","5","5","4"
"1483","32741","2","4","3","5","4","3","3.45"
"1484","32904","5","5","5","4","4","5","4.7"
"1485","33963","1","3","4","4","4","4","3.2"
"1486","38229","4","5","4","4","4","5","4.35"
"1487","39393","4","3","4","5","5","4","4.1"
"1488","25","1","5","4","5","3","4","3.6"
"1489","234","5","5","5","5","4","5","4.85"
"1490","489","5","3","5","5","4","4","4.3"
"1491","707","4","5","4","4","3","5","4.2"
"1492","3474","1","4","4","5","4","3","3.4"
"1493","5598","4","2","5","4","4","3","3.6"
"1494","7394","3","4","4","5","5","5","4.25"
"1495","10034","4","5","5","2","4","4","4.05"
"1496","12434","2","5","4","4","5","3","3.8"
"1497","17414","4","4","5","2","4","4","3.85"
"1498","19508","3","5","4","4","5","3","4"
"1499","21165","3","5","5","5","4","5","4.45"
"1500","23623","1","5","5","4","1","4","3.3"
"1501","23791","4","1","4","5","4","4","3.55"
"1502","24548","4","4","4","4","5","2","3.85"
"1503","25465","4","2","5","4","4","5","3.9"
"1504","26035","3","5","2","5","1","3","3.25"
"1505","32413","5","5","5","5","4","4","4.7"
"1506","33381","4","4","5","4","5","5","4.45"
"1507","35111","4","3","4","1","4","4","3.35"
"1508","37423","5","3","4","5","1","1","3.25"
"1509","37615","5","4","1","4","5","4","3.9"
"1510","38310","3","5","4","4","5","5","4.3"
"1511","38620","5","5","5","1","5","5","4.4"
"1512","475","1","5","5","5","4","5","4.05"
"1513","1778","4","4","1","5","5","2","3.55"
"1514","2201","4","4","5","1","3","5","3.7"
"1515","2457","5","4","5","1","5","5","4.2"
"1516","9380","4","2","4","1","2","3","2.7"
"1517","10138","5","1","4","4","2","5","3.45"
"1518","10875","5","5","4","5","5","1","4.25"
"1519","15975","1","4","3","4","4","4","3.25"
"1520","17061","1","4","4","4","5","2","3.25"
"1521","18597","4","5","5","4","5","5","4.65"
"1522","20286","1","1","4","5","4","5","3.1"
"1523","21618","5","1","5","5","4","5","4.05"
"1524","22948","5","4","5","2","5","1","3.75"
"1525","25592","4","5","5","1","1","4","3.45"
"1526","25819","5","4","5","4","4","5","4.5"
"1527","26451","5","5","4","4","1","4","3.95"
"1528","29555","4","4","4","5","4","5","4.3"
"1529","30673","4","5","1","5","4","3","3.75"
"1530","37685","4","4","4","2","1","5","3.4"
"1531","39117","5","4","4","5","4","4","4.35"
"1532","39380","2","1","4","2","4","4","2.7"
"1533","1321","4","5","4","3","1","5","3.75"
"1534","2891","4","4","5","4","5","4","4.3"
"1535","3809","1","4","5","5","4","5","3.85"
"1536","8678","4","4","4","1","4","4","3.55"
"1537","13937","5","4","4","4","5","4","4.35"
"1538","19068","5","1","5","5","5","5","4.2"
"1539","20846","4","1","4","5","1","4","3.1"
"1540","22480","2","4","4","4","3","5","3.6"
"1541","31998","4","1","5","1","5","5","3.4"
"1542","35117","5","1","1","4","4","4","3.15"
"1543","36715","4","4","1","4","4","3","3.4"
"1544","38683","2","1","5","5","5","4","3.45"
"1545","256","4","5","4","4","1","4","3.75"
"1546","467","4","4","5","5","4","4","4.3"
"1547","2334","4","4","1","1","5","5","3.4"
"1548","7533","4","1","4","5","5","5","3.85"
"1549","13030","5","4","2","1","3","5","3.45"
"1550","13455","4","5","4","4","5","5","4.5"
"1551","16758","5","1","4","1","4","4","3.15"
"1552","17566","5","5","1","3","1","1","2.9"
"1553","19004","5","2","4","4","5","1","3.5"
"1554","19210","4","4","4","4","4","4","4"
"1555","20430","5","1","5","4","5","5","4.05"
"1556","20742","1","1","5","4","5","5","3.25"
"1557","21321","4","4","2","2","1","4","2.95"
"1558","21901","5","5","5","5","4","1","4.25"
"1559","24823","1","5","1","4","4","4","3.15"
"1560","30269","4","4","5","5","5","4","4.45"
"1561","30619","4","4","4","4","2","1","3.25"
"1562","31641","1","4","3","4","5","4","3.4"
"1563","32314","1","1","5","3","3","4","2.65"
"1564","32557","1","5","5","4","4","5","3.9"
"1565","33722","5","4","5","5","5","5","4.8"
"1566","36886","4","2","5","4","5","3","3.75"
"1567","37082","5","4","1","5","5","3","3.9"
"1568","38582","5","4","1","4","4","4","3.75"
"1569","39257","5","4","5","1","5","4","4.05"
"1570","619","5","2","4","2","5","5","3.8"
"1571","2437","3","5","4","1","4","5","3.7"
"1572","8490","5","4","5","5","4","5","4.65"
"1573","9348","1","5","5","4","4","3","3.6"
"1574","10731","5","1","5","4","4","5","3.9"
"1575","12121","2","4","5","3","5","5","3.9"
"1576","17711","5","4","4","4","4","5","4.35"
"1577","23255","5","3","4","4","5","5","4.3"
"1578","23915","5","5","2","4","1","1","3.2"
"1579","26034","4","5","4","3","4","5","4.2"
"1580","26615","4","4","3","4","5","4","4"
"1581","28689","5","5","5","4","5","1","4.25"
"1582","29964","5","4","5","5","4","4","4.5"
"1583","30142","5","4","5","5","4","5","4.65"
"1584","30200","2","1","4","5","4","2","2.85"
"1585","33085","4","4","5","4","5","1","3.85"
"1586","33498","1","1","4","5","4","5","3.1"
"1587","36476","4","5","4","3","1","2","3.3"
"1588","36732","4","4","4","5","5","3","4.15"
"1589","37199","4","4","4","2","5","4","3.85"
"1590","7293","1","4","5","1","1","1","2.2"
"1591","7519","4","4","5","4","1","2","3.4"
"1592","8086","4","5","4","2","4","4","3.9"
"1593","8389","4","4","4","1","4","5","3.7"
"1594","10893","4","5","3","3","1","4","3.45"
"1595","15421","5","5","3","4","4","4","4.25"
"1596","16932","5","4","3","1","1","5","3.3"
"1597","18610","5","5","4","3","4","4","4.25"
"1598","18659","1","4","4","3","5","5","3.55"
"1599","21080","3","4","4","5","5","1","3.65"
"1600","23100","5","4","5","5","3","3","4.2"
"1601","23194","5","2","3","5","5","5","4.1"
"1602","23511","4","4","5","3","5","5","4.3"
"1603","23566","4","1","4","5","5","4","3.7"
"1604","24444","3","5","4","5","4","5","4.3"
"1605","25514","5","5","2","4","4","5","4.25"
"1606","25755","4","4","5","1","5","4","3.85"
"1607","27520","4","1","4","4","5","4","3.55"
"1608","30001","4","4","4","4","4","4","4"
"1609","35325","5","4","2","1","5","3","3.45"
"1610","35409","3","1","4","5","5","4","3.5"
"1611","35726","5","4","4","1","4","4","3.75"
"1612","35764","5","1","5","4","5","4","3.9"
"1613","36622","5","4","4","4","5","4","4.35"
"1614","36792","4","4","5","4","4","1","3.7"
"1615","37476","5","4","1","5","4","5","4.05"
"1616","38681","5","1","4","5","1","5","3.45"
"1617","1391","4","5","2","4","5","3","3.9"
"1618","2971","4","1","2","5","3","4","3.1"
"1619","3125","5","5","5","4","4","1","4.1"
"1620","3255","4","1","5","4","5","5","3.85"
"1621","11134","1","4","4","4","4","1","2.95"
"1622","15340","1","4","5","4","4","4","3.55"
"1623","16908","5","4","5","4","5","5","4.65"
"1624","21947","4","4","4","3","5","4","4"
"1625","22562","3","5","4","4","4","5","4.15"
"1626","25453","4","4","5","4","5","5","4.45"
"1627","25476","4","4","1","5","2","5","3.55"
"1628","26714","4","1","4","5","2","3","3.1"
"1629","29305","4","4","2","4","3","5","3.7"
"1630","30777","5","3","5","4","4","5","4.3"
"1631","32330","5","4","2","4","5","4","4.05"
"1632","34405","1","3","1","4","3","5","2.75"
"1633","222","5","4","5","3","2","4","3.9"
"1634","1257","5","5","1","1","4","1","3.05"
"1635","1414","5","5","4","1","5","5","4.25"
"1636","2253","4","3","5","4","4","5","4.1"
"1637","3797","5","4","4","4","3","4","4.05"
"1638","6255","5","5","4","4","4","5","4.55"
"1639","6832","3","1","4","4","1","1","2.3"
"1640","7082","4","1","5","5","4","1","3.25"
"1641","10954","5","5","5","5","4","1","4.25"
"1642","13275","4","3","5","4","1","5","3.65"
"1643","16118","1","5","4","3","4","5","3.6"
"1644","18611","5","4","5","2","5","1","3.75"
"1645","18765","5","4","4","5","3","4","4.2"
"1646","19227","4","4","5","4","5","4","4.3"
"1647","19996","4","3","4","4","5","5","4.1"
"1648","22684","4","4","4","5","3","4","4"
"1649","23955","4","1","3","1","5","4","2.95"
"1650","26760","5","5","4","3","4","5","4.4"
"1651","28565","1","5","4","5","2","2","3.15"
"1652","32561","4","4","4","1","4","3","3.4"
"1653","36910","5","5","4","5","4","5","4.7"
"1654","37716","4","4","5","5","2","3","3.85"
"1655","39042","4","5","4","4","4","5","4.35"
"1656","39640","4","2","4","5","5","5","4.05"
"1657","1462","4","4","1","4","4","4","3.55"
"1658","1618","5","4","5","4","4","5","4.5"
"1659","9707","2","4","4","5","5","4","3.9"
"1660","10433","5","5","4","4","2","4","4.1"
"1661","14487","4","4","4","5","5","5","4.45"
"1662","20837","1","5","4","5","5","4","3.9"
"1663","25749","5","1","4","1","5","5","3.45"
"1664","29396","5","4","4","5","5","3","4.35"
"1665","29441","5","5","5","5","3","5","4.7"
"1666","29605","1","5","4","1","4","4","3.15"
"1667","30058","5","4","4","4","5","5","4.5"
"1668","31381","1","5","3","5","1","5","3.3"
"1669","37045","5","4","4","5","5","4","4.5"
"1670","1559","5","5","3","5","5","4","4.55"
"1671","1680","4","1","3","5","4","5","3.55"
"1672","3549","2","4","2","5","1","4","3"
"1673","3777","4","1","2","5","4","3","3.1"
"1674","4275","5","3","4","5","5","2","4"
"1675","4559","4","5","4","5","2","5","4.2"
"1676","7506","4","5","5","4","4","4","4.35"
"1677","9061","3","2","4","4","4","1","2.95"
"1678","10085","4","5","5","3","5","4","4.35"
"1679","10336","3","5","4","4","2","5","3.85"
"1680","10486","5","5","5","4","4","5","4.7"
"1681","11647","5","1","5","5","5","5","4.2"
"1682","13348","4","5","5","5","4","4","4.5"
"1683","13586","1","4","5","1","4","1","2.65"
"1684","19348","1","4","4","2","3","1","2.5"
"1685","20010","5","3","4","5","5","1","3.85"
"1686","21577","3","4","5","5","2","3","3.65"
"1687","23424","3","5","5","5","4","5","4.45"
"1688","26299","4","5","4","1","3","5","3.75"
"1689","27564","4","4","1","1","5","5","3.4"
"1690","30713","4","4","4","5","4","5","4.3"
"1691","32483","1","5","4","5","4","4","3.75"
"1692","34869","5","5","4","4","4","5","4.55"
"1693","37762","5","5","4","4","3","5","4.4"
"1694","861","5","4","2","3","4","4","3.75"
"1695","898","4","4","3","3","1","4","3.25"
"1696","1323","5","4","4","5","4","4","4.35"
"1697","3146","4","4","5","4","5","2","4"
"1698","3476","5","1","4","4","1","5","3.3"
"1699","11957","5","5","3","5","5","5","4.7"
"1700","12782","5","4","5","4","5","5","4.65"
"1701","13832","4","4","5","4","5","5","4.45"
"1702","15606","4","5","1","5","4","2","3.6"
"1703","20208","5","4","5","4","1","4","3.9"
"1704","21077","5","5","4","4","1","4","3.95"
"1705","22326","1","5","5","4","5","5","4.05"
"1706","22738","4","1","4","4","2","5","3.25"
"1707","23097","4","4","4","5","4","4","4.15"
"1708","23847","4","4","5","4","4","5","4.3"
"1709","25104","4","4","4","5","5","5","4.45"
"1710","25111","4","4","1","5","5","3","3.7"
"1711","29666","5","1","4","4","1","4","3.15"
"1712","30635","5","4","3","4","4","4","4.05"
"1713","32053","5","1","4","1","5","4","3.3"
"1714","32112","5","4","5","4","5","4","4.5"
"1715","33675","5","5","4","2","4","5","4.25"
"1716","35686","5","1","3","1","2","2","2.4"
"1717","36089","4","5","5","4","5","5","4.65"
"1718","277","4","3","5","5","4","3","3.95"
"1719","1678","5","4","4","5","5","5","4.65"
"1720","1754","4","4","4","4","5","5","4.3"
"1721","2209","4","4","4","3","5","5","4.15"
"1722","2685","4","5","4","5","4","5","4.5"
"1723","2693","1","5","4","3","5","1","3.15"
"1724","3455","4","4","1","3","4","5","3.55"
"1725","3719","4","5","4","4","1","3","3.6"
"1726","3756","5","5","4","4","4","4","4.4"
"1727","3982","5","5","3","4","5","1","3.95"
"1728","5840","5","5","5","4","4","2","4.25"
"1729","8641","5","4","5","5","4","1","4.05"
"1730","8736","4","5","4","4","1","5","3.9"
"1731","8803","4","3","4","4","4","1","3.35"
"1732","10125","4","5","5","4","4","5","4.5"
"1733","11633","5","5","4","5","5","4","4.7"
"1734","12084","4","4","5","4","4","4","4.15"
"1735","13603","1","5","4","2","5","5","3.6"
"1736","13744","5","5","1","4","5","4","4.1"
"1737","14300","1","4","4","5","5","4","3.7"
"1738","15902","4","1","5","4","1","4","3.1"
"1739","16267","5","4","4","5","5","4","4.5"
"1740","17848","5","4","4","3","4","5","4.2"
"1741","20005","4","5","3","4","4","4","4.05"
"1742","22500","1","5","5","5","5","5","4.2"
"1743","23908","4","5","5","4","5","5","4.65"
"1744","24198","1","5","4","4","4","5","3.75"
"1745","24737","5","5","4","5","4","2","4.25"
"1746","26263","4","5","4","5","5","5","4.65"
"1747","26847","5","5","3","4","4","5","4.4"
"1748","27022","4","4","4","4","4","4","4"
"1749","27803","5","4","5","5","4","4","4.5"
"1750","28206","5","4","5","5","4","4","4.5"
"1751","29673","5","4","5","5","5","4","4.65"
"1752","30413","5","5","5","4","4","5","4.7"
"1753","30485","1","5","4","4","1","4","3.15"
"1754","30740","4","4","4","4","5","5","4.3"
"1755","31429","1","5","4","1","5","4","3.3"
"1756","32041","4","4","1","3","4","1","2.95"
"1757","32486","5","4","5","5","4","3","4.35"
"1758","32919","4","5","4","3","4","5","4.2"
"1759","33440","4","5","4","4","4","1","3.75"
"1760","33741","4","5","3","5","5","5","4.5"
"1761","34202","1","3","4","5","4","5","3.5"
"1762","35114","5","5","2","3","3","1","3.35"
"1763","38426","2","4","4","4","4","4","3.6"
"1764","38739","5","5","5","1","4","1","3.65"
"1765","4144","4","4","4","5","4","4","4.15"
"1766","6346","4","3","5","5","2","4","3.8"
"1767","7785","4","1","4","3","1","5","2.95"
"1768","9039","4","4","5","5","4","5","4.45"
"1769","13105","5","5","5","4","5","4","4.7"
"1770","13204","5","1","1","5","4","4","3.3"
"1771","14096","2","4","4","4","5","4","3.75"
"1772","15355","4","5","1","1","1","4","2.85"
"1773","15630","4","4","5","4","4","5","4.3"
"1774","21348","5","4","5","4","4","2","4.05"
"1775","23892","4","5","5","1","5","2","3.75"
"1776","24374","4","1","5","4","4","4","3.55"
"1777","27440","4","4","4","4","5","2","3.85"
"1778","31397","5","4","5","4","4","1","3.9"
"1779","31705","1","4","4","1","5","4","3.1"
"1780","33790","2","5","4","5","5","5","4.25"
"1781","33802","5","5","4","5","5","2","4.4"
"1782","36565","2","5","4","2","5","5","3.8"
"1783","37650","5","3","1","5","5","4","3.85"
"1784","39318","5","4","5","4","1","4","3.9"
"1785","37","4","4","4","5","4","4","4.15"
"1786","913","1","5","5","5","4","1","3.45"
"1787","983","5","1","5","4","4","4","3.75"
"1788","1248","4","5","1","4","5","5","4.05"
"1789","1752","4","4","5","5","5","3","4.3"
"1790","1797","4","5","5","5","4","5","4.65"
"1791","1937","4","3","5","2","1","4","3.2"
"1792","2294","5","5","5","5","4","5","4.85"
"1793","3824","1","2","2","5","1","5","2.55"
"1794","3987","2","4","5","4","5","5","4.05"
"1795","5221","5","1","3","5","4","1","3.15"
"1796","5633","4","4","5","5","4","3","4.15"
"1797","6712","4","4","4","5","4","5","4.3"
"1798","6764","4","4","5","4","1","4","3.7"
"1799","7509","4","4","4","1","5","4","3.7"
"1800","8182","4","5","4","4","5","5","4.5"
"1801","8933","3","5","4","5","5","4","4.3"
"1802","8942","4","4","1","5","4","2","3.4"
"1803","9129","4","5","3","1","4","4","3.6"
"1804","9208","5","4","5","1","3","4","3.75"
"1805","9602","5","4","4","4","5","1","3.9"
"1806","10714","5","4","4","1","5","4","3.9"
"1807","11180","4","4","5","4","2","5","4"
"1808","11825","4","5","5","5","5","4","4.65"
"1809","14125","1","5","4","4","5","5","3.9"
"1810","14370","3","1","1","1","1","4","1.85"
"1811","15935","4","5","4","4","1","5","3.9"
"1812","19228","5","4","5","4","5","2","4.2"
"1813","19645","1","4","4","5","5","1","3.25"
"1814","20213","5","1","2","5","1","5","3.15"
"1815","20771","5","5","5","5","3","5","4.7"
"1816","22659","4","5","5","4","5","5","4.65"
"1817","22675","2","1","5","4","3","4","3"
"1818","23488","4","5","3","4","4","5","4.2"
"1819","23748","1","5","4","4","4","4","3.6"
"1820","23947","4","5","5","3","5","1","3.9"
"1821","24658","5","4","4","4","4","4","4.2"
"1822","24761","4","2","5","5","1","5","3.6"
"1823","25405","4","5","1","5","4","5","4.05"
"1824","25586","5","4","4","5","5","4","4.5"
"1825","26175","5","1","5","3","5","3","3.6"
"1826","26816","4","3","5","4","4","1","3.5"
"1827","27764","5","4","5","5","4","5","4.65"
"1828","29867","5","1","3","5","4","5","3.75"
"1829","31770","1","4","4","1","5","4","3.1"
"1830","31853","2","1","5","4","4","5","3.3"
"1831","33012","4","5","4","4","2","5","4.05"
"1832","35711","1","4","5","4","5","4","3.7"
"1833","35861","4","1","4","5","4","4","3.55"
